supplier,sku,name,current_stock,in_transit_qty,forecast_next_month,recommended_qty,months_of_cover,urgency,explanation,moq
Systeme Electric,300200576_,"K058 Роз. с з/к 16А с/у з/ш ""ATLAS"" ГРИФЕЛЬ ATN744 (10)",65.0,0.0,0.0,0.0,99.0,Низкая,база спроса ≈4 шт/мес (история 27 мес.); сезонность ×-0.88; снижение спроса ×0.72; прогноз след. месяц ≈0 шт; остаток 65 + в пути 0,10.0
Systeme Electric,300200577_,"K059 ТV роз. оконечная с/у б/рамки ""ATLAS"" ГРИФЕЛЬ ATN791 (10)",39.0,0.0,0.6,0.0,65.0,Низкая,база спроса ≈2 шт/мес (история 12 мес.); сезонность ×0.40; снижение спроса ×0.59; прогноз след. месяц ≈1 шт; остаток 39 + в пути 0,10.0
Systeme Electric,300200579_,"K061 Рамка 1-ная ""ATLAS"" ГРИФЕЛЬ ATN701 (10)",123.0,0.0,54.4,0.0,2.26,Низкая,база спроса ≈27 шт/мес (история 31 мес.); сезонность ×1.43; рост спроса ×1.41; прогноз след. месяц ≈54 шт; остаток 123 + в пути 0,20.0
Systeme Electric,300200580_,"K062 Рамка 2-ная ""ATLAS"" ГРИФЕЛЬ ATN702 (10)",80.0,0.0,17.8,0.0,4.49,Низкая,база спроса ≈29 шт/мес (история 31 мес.); сезонность ×1.22; снижение спроса ×0.50; прогноз след. месяц ≈18 шт; остаток 80 + в пути 0,10.0
Systeme Electric,300200581_,"K063 Рамка 3-ная ""ATLAS"" ГРИФЕЛЬ ATN703 (15)",41.0,0.0,9.4,0.0,4.36,Низкая,база спроса ≈12 шт/мес (история 31 мес.); сезонность ×1.42; снижение спроса ×0.55; исключено разовых крупных заказов: 1; прогноз след. месяц ≈9 шт; остаток 41 + в пути 0,5.0
Systeme Electric,300200582_,"K064 Рамка 4-ная ""ATLAS"" ГРИФЕЛЬ ATN704 (15)",23.0,0.0,6.0,0.0,3.83,Низкая,база спроса ≈3 шт/мес (история 29 мес.); сезонность ×4.20; снижение спроса ×0.50; прогноз след. месяц ≈6 шт; остаток 23 + в пути 0,5.0
Systeme Electric,300200583_,"K065 Рамка 5-ная ""ATLAS"" ГРИФЕЛЬ ATN705 (5)",41.0,0.0,10.5,0.0,3.9,Низкая,база спроса ≈2 шт/мес (история 18 мес.); сезонность ×3.50; рост спроса ×2.00; прогноз след. месяц ≈10 шт; остаток 41 + в пути 0,5.0
Systeme Electric,300200584_,"K066 Переключ. 2 кл 10А с/у б/рамки ""ATLAS"" ГРИФЕЛЬ ATN765 (10)",59.0,0.0,0.3,0.0,196.67,Низкая,база спроса ≈3 шт/мес (история 22 мес.); сезонность ×0.14; снижение спроса ×0.80; прогноз след. месяц ≈0 шт; остаток 59 + в пути 0,10.0
Systeme Electric,300200588_,"А3844 Выкл 1 кл 10А механизм ""ATLAS"" алюминий ATN311 (10)",303.0,0.0,19.8,0.0,15.3,Низкая,база спроса ≈22 шт/мес (история 31 мес.); сезонность ×1.29; снижение спроса ×0.69; прогноз след. месяц ≈20 шт; остаток 303 + в пути 0,10.0
Systeme Electric,300200590_,"K0461 Выкл. 1-кл 10А с/у б/рамки ""ATLAS"" ГРИФЕЛЬ ATN711 (10) NEW",103.0,0.0,41.8,0.0,2.46,Низкая,база спроса ≈17 шт/мес (история 28 мес.); сезонность ×3.52; снижение спроса ×0.71; прогноз след. месяц ≈42 шт; остаток 103 + в пути 0,10.0
Systeme Electric,300200591_,"K0488 Выкл 2-кл 10А механизм ""ATLAS"" ГРИФЕЛЬ ATN751 (10)",41.0,0.0,5.7,0.0,7.19,Низкая,база спроса ≈10 шт/мес (история 30 мес.); сезонность ×1.20; снижение спроса ×0.50; прогноз след. месяц ≈6 шт; остаток 41 + в пути 0,10.0
Systeme Electric,300200592_,"Выкл 1-кл, сх.1, 10АХ, механизм, шампань ""ATLAS""",260.0,0.0,78.3,0.0,3.32,Низкая,база спроса ≈75 шт/мес (история 30 мес.); сезонность ×1.58; снижение спроса ×0.66; прогноз след. месяц ≈78 шт; остаток 260 + в пути 0,10.0
Systeme Electric,300200595_,"Выкл 2-кл, сх.5, 10АХ, механизм, сталь ""ATLAS""",370.0,0.0,63.7,0.0,5.81,Низкая,база спроса ≈13 шт/мес (история 23 мес.); сезонность ×2.92; рост спроса ×1.68; прогноз след. месяц ≈64 шт; остаток 370 + в пути 0,5.0
Systeme Electric,300200624_,"K0233 Роз. с з/к с з/ш, 16А, механизм ""ATLAS"" ШАМПАНЬ ATN545 (10)",56.0,0.0,20.0,0.0,2.8,Низкая,база спроса ≈17 шт/мес (история 23 мес.); сезонность ×0.59; рост спроса ×2.00; прогноз след. месяц ≈20 шт; остаток 56 + в пути 0,10.0
Systeme Electric,300200700_,"S4000 Роз. с з/к 16А с/у з/ш с крышкой б/рамки""ATLAS"" белый  ATN146 (15)",145.0,0.0,61.6,0.0,2.35,Низкая,база спроса ≈57 шт/мес (история 31 мес.); сезонность ×0.92; рост спроса ×1.17; прогноз след. месяц ≈62 шт; остаток 145 + в пути 0,15.0
Systeme Electric,300200704_,"K02333 Роз. без з/к без с/ш 16А мех. ""ATLAS"" ШАМПАНЬ ATN541 (10) NEW",356.0,0.0,4.0,0.0,89.0,Низкая,база спроса ≈8 шт/мес (история 25 мес.); сезонность ×1.03; снижение спроса ×0.50; прогноз след. месяц ≈4 шт; остаток 356 + в пути 0,10.0
Systeme Electric,300200719_,К091 Роз. с з/к с з/ш 16А механизм ATLAS ПЕСОЧНЫЙ ATN1245 (5),88.0,0.0,21.5,0.0,4.09,Низкая,база спроса ≈21 шт/мес (история 22 мес.); сезонность ×0.93; рост спроса ×1.12; прогноз след. месяц ≈22 шт; остаток 88 + в пути 0,5.0
Systeme Electric,300200721_,К093 Выкл 1 кл с инд 10А с/у б/рамки ATLAS ПЕСОЧНЫЙ ATN1213,11.0,0.0,5.0,0.0,2.2,Низкая,база спроса ≈5 шт/мес (история 15 мес.); сезонность ×1.00; прогноз след. месяц ≈5 шт; остаток 11 + в пути 0,5.0
Systeme Electric,300200723_,К095 Выкл 2 кл с инд 10А с/у б/рамки ATLAS ПЕСОЧНЫЙ ATN1253,9.0,0.0,3.2,0.0,2.81,Низкая,база спроса ≈4 шт/мес (история 9 мес.); снижение спроса ×0.92; прогноз след. месяц ≈3 шт; остаток 9 + в пути 0,5.0
Systeme Electric,300200732_,К104 Роз. с з/к 16А с/у з/ш ATLAS ПЕСОЧНЫЙ ATN1244 (5),27.0,0.0,7.8,0.0,3.46,Низкая,база спроса ≈7 шт/мес (история 22 мес.); сезонность ×0.79; рост спроса ×1.42; прогноз след. месяц ≈8 шт; остаток 27 + в пути 0,5.0
Systeme Electric,300200733_,К105 ТV роз. оконечная с/у б/рамки ATLAS ПЕСОЧНЫЙ ATN1291 (5),14.0,0.0,2.2,0.0,6.36,Низкая,база спроса ≈3 шт/мес (история 22 мес.); сезонность ×1.50; снижение спроса ×0.50; прогноз след. месяц ≈2 шт; остаток 14 + в пути 0,5.0
Systeme Electric,300200734_,К106 Телефонная роз. RJ11 механизм б/рамки ATLAS ПЕСОЧНЫЙ ATN1281 (5),3.0,0.0,1.0,0.0,3.0,Низкая,база спроса ≈1 шт/мес (история 7 мес.); прогноз след. месяц ≈1 шт; остаток 3 + в пути 0,5.0
Systeme Electric,300200736_,К108 Рамка 2-ная ATLAS ПЕСОЧНЫЙ ATN1202 (5),222.0,0.0,91.8,0.0,2.42,Низкая,база спроса ≈88 шт/мес (история 32 мес.); сезонность ×0.90; рост спроса ×1.16; прогноз след. месяц ≈92 шт; остаток 222 + в пути 0,5.0
Systeme Electric,300200737_,К109 Рамка 3-ная ATLAS ПЕСОЧНЫЙ ATN1203 (5),77.0,0.0,38.5,0.0,2.0,Низкая,база спроса ≈39 шт/мес (история 31 мес.); сезонность ×0.97; рост спроса ×1.01; исключено разовых крупных заказов: 1; прогноз след. месяц ≈38 шт; остаток 77 + в пути 0,5.0
Systeme Electric,300200738_,К110 Рамка 4-ная ATLAS ПЕСОЧНЫЙ ATN1204 (5),16.0,0.0,7.4,0.0,2.16,Низкая,база спроса ≈16 шт/мес (история 31 мес.); сезонность ×0.69; снижение спроса ×0.67; прогноз след. месяц ≈7 шт; остаток 16 + в пути 0,5.0
Systeme Electric,300200739_,К111 Рамка 5-ная ATLAS ПЕСОЧНЫЙ ATN1205 (5),12.0,0.0,1.5,0.0,8.0,Низкая,база спроса ≈2 шт/мес (история 25 мес.); сезонность ×0.75; рост спроса ×1.21; прогноз след. месяц ≈2 шт; остаток 12 + в пути 0,5.0
Systeme Electric,300200740_,К112 Переключ. 2 кл 10А с/у б/рамки ATLAS ПЕСОЧНЫЙ ATN1265 (5),42.0,0.0,6.3,0.0,6.67,Низкая,база спроса ≈14 шт/мес (история 31 мес.); сезонность ×0.50; снижение спроса ×0.89; прогноз след. месяц ≈6 шт; остаток 42 + в пути 0,5.0
Systeme Electric,300200741_,К113 Выкл 1-кл сх.1 10АХ механизм ПЕСОЧНЫЙ ATLAS ATN1211 (5),131.0,0.0,59.1,0.0,2.22,Низкая,база спроса ≈52 шт/мес (история 30 мес.); сезонность ×1.17; снижение спроса ×0.98; прогноз след. месяц ≈59 шт; остаток 131 + в пути 0,5.0
Systeme Electric,300200745_,К114 Роз. 2-я з/к о/у IP54 16А Atlas Profi 54 БЕЛЫЙ ATN540126 (6),181.0,120.0,63.7,0.0,2.84,Низкая,база спроса ≈84 шт/мес (история 32 мес.); сезонность ×1.46; снижение спроса ×0.52; исключено разовых крупных заказов: 2; прогноз след. месяц ≈64 шт; остаток 181 + в пути 120,6.0
Systeme Electric,300200746_,К115 Перекл 1-кл о/у IP54 Atlas Profi 54 БЕЛЫЙ ATN540161 (12),275.0,0.0,69.0,0.0,3.99,Низкая,база спроса ≈76 шт/мес (история 32 мес.); сезонность ×0.79; рост спроса ×1.14; исключено разовых крупных заказов: 1; прогноз след. месяц ≈69 шт; остаток 275 + в пути 0,12.0
Systeme Electric,300200747_,"К116 Роз,Выкл.2-кл з/к з/ш о/у IP54 16А Atlas Profi 54 БЕЛЫЙ ATN540174 (6)",24.0,0.0,3.7,0.0,6.49,Низкая,база спроса ≈1 шт/мес (история 19 мес.); сезонность ×4.00; снижение спроса ×0.92; прогноз след. месяц ≈4 шт; остаток 24 + в пути 0,6.0
Systeme Electric,300200750_,К119 Выкл 2-кл о/у IP54 Atlas Profi 54 АНТРАЦИТ ATN544051 (12),53.0,0.0,24.3,0.0,2.18,Низкая,база спроса ≈18 шт/мес (история 32 мес.); сезонность ×1.32; снижение спроса ×0.99; исключено разовых крупных заказов: 3; прогноз след. месяц ≈24 шт; остаток 53 + в пути 0,12.0
Systeme Electric,300200753_,К122 Перекл 1-кл о/у IP54 Atlas Profi 54 АНТРАЦИТ ATN544061 (12),93.0,0.0,28.6,0.0,3.25,Низкая,база спроса ≈13 шт/мес (история 32 мес.); сезонность ×1.71; рост спроса ×1.30; исключено разовых крупных заказов: 1; прогноз след. месяц ≈29 шт; остаток 93 + в пути 0,12.0
Systeme Electric,300200772_,"K0777 Перекрест. перекл. 2 кл 10А с/у б/рамки мех. ""ATLAS"" КАРБОН ATN1073   (5) NEW",180.0,0.0,13.9,0.0,12.95,Низкая,база спроса ≈9 шт/мес (история 28 мес.); сезонность ×1.22; рост спроса ×1.31; исключено разовых крупных заказов: 1; прогноз след. месяц ≈14 шт; остаток 180 + в пути 0,5.0
Systeme Electric,300200774_,"А3933 Перекрест. переключ. 2 кл 10А с/у б/рамки ""ATLAS"" алюминий ATN373 (5) NEW",74.0,0.0,1.0,0.0,74.0,Низкая,база спроса ≈1 шт/мес (история 10 мес.); прогноз след. месяц ≈1 шт; остаток 74 + в пути 0,5.0
Systeme Electric,300200776_,"K0588 Роз. без з/к без з/ш б/рамки 16А ""ATLAS"" ГРИФЕЛЬ ATN741   (10) NEW",154.0,0.0,30.6,0.0,5.03,Низкая,база спроса ≈3 шт/мес (история 13 мес.); сезонность ×4.88; рост спроса ×2.00; прогноз след. месяц ≈31 шт; остаток 154 + в пути 0,10.0
Systeme Electric,300200777_,"К0944 Выкл. 2 кл 10А б/рамки ""ATLAS"" ПЕСОЧНЫЙ ATN1251 (5) NEW",111.0,0.0,24.5,0.0,4.53,Низкая,база спроса ≈40 шт/мес (история 28 мес.); сезонность ×0.74; снижение спроса ×0.82; прогноз след. месяц ≈24 шт; остаток 111 + в пути 0,5.0
